cnpj;razao_social;municipio;segmento TOTVs;faixa_funcionarios_grupo;faixa_faturamento_grupo;porte;natureza_juridica;Prioridade;Fone Ranking 1;Fone Ranking 2;Fone Ranking 3;Fone Ranking 4
06043937000120;CUYO PARTICIPACOES LTDA.;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06044039000197;GEDEVE ADMINISTRADORA DE BENS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06044605000160;ANGUS DEL PARANA AGROPECUARIA S.A.;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
06044728000100;EXPANSAO COMERCIO DE ARTIGOS ESPORTIVOS E PAPELARIA LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06046347000151;J ZALUSKI & ROCHA LTDA;GUARAPUAVA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06048829000140;MECANICA MECAGIL LTDA;PORTO VITORIA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06050503000158;ROCHA CARLOPOLENSE PRODUTOS E TRANSPORTES LTDA;CARLOPOLIS;LOGISTICA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06052819000189;ACMC ODONTOLOGIA LTDA;CURITIBA;SAUDE;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06054267000148;MCONSULTING ASSESSORIA EMPRESARIAL LTDA;CURITIBA;MANUFATURA;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06056068000179;ETC AGENCIAMENTO DE SEGUROS LTDA;CASTRO;SERVICOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06059914000104;JARDINAMENTO SAO CARLOS LTDA;CAMPINA GRANDE DO SUL;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06060366000132;ZOBENS PARTICIPACOES SA;PINHAIS;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
06060810000110;ENVERA ENGENHARIA E INCORPORACOES LTDA;SAO JOSE DOS PINHAIS;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06062488000168;M R C ENGENHARIA LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06062620000131;M. A. R. MARTINS & CIA LTDA;CURIUVA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06063533000107;DIRCE LIEBEL CONFECCOES LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06066080000164;JOAO ADRIANO RENAUD SBRISSIA E CIA LTDA;QUATRO BARRAS;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06067906000100;TRIGONA PARTICIPACOES S/A;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
06068048000118;ZU- CABELEREIROS LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06068404000101;JACOMELI & MARQUES LTDA;IBAITI;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;4335463286;0;0;0
06069056000189;BAR E DISTRIBUIDORA LIVINO LTDA;SAO JOSE DOS PINHAIS;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06069139000178;DROGARIA FERREIRA DE CASTRO LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06069201000121;FXO SERVICOS LTDA;GUARAPUAVA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06069854000100;MACENA & SILVA RESTAURANTE LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06073685000182;ML CONSULTORIA ADMINISTRATIVA E PARTICIPACOES LTDA;CAMPINA GRANDE DO SUL;MANUFATURA;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06073721000108;NAPOLEAO & SERRATO SOLUCOES EMPRESARIAIS LTDA;CURITIBA;MANUFATURA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06074880000127;OKW ADMINISTRACAO E PARTICIPACOES LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06077959000101;MERCADO MARILELI LTDA;QUATRO BARRAS;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06078591000104;ULTRATRONICS COMERCIO DE ELETRO ELETRONICOS EIRELI;COLOMBO;VAREJO;;;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);2;;;;
06079068000194;A VAZ SERVICOS E ASSESSORIA IMOBLIARIA LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06080938000145;H&B HOLDING LTDA;PALMAS;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06084129000101;ENCANTO ENGENHARIA ARQUITETURA E CONSTRUCOES LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06084434000101;ARY A. MACHADO & CIA LTDA;PONTA GROSSA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06085373000199;AGOSTO CONSULTORIA E GESTAO EMPRESARIAL LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06086049000195;D.L. LIMA & SOUZA LTDA;ARAUCARIA;DISTRIBUICAO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06087476000198;VISCONDE COMUNICACAO VISUAL EIRELI;PONTA GROSSA;VAREJO;;;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);2;4732126495;0;0;0
06087968000183;RLT - PARTICIPACOES LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06088540000155;M.C.ANJOS & SOUSA LTDA;JABOTI;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06088798000151;ZONNEVELD INFORMATICA LTDA;PINHAIS;EDUCACIONAL;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06089390000102;POSEIDON CONSTRUCOES LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06091400000136;SUL ALHO COMERCIO DE HORTIFRUTIGRANJEIROS LTDA;CURITIBA;LOGISTICA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06092236000181;R.D.SUL COMERCIO DE MAQUINAS E EQUIPAMENTOS LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06092433000109;M.M DIGITALIZACAO SERVICOS DE INFORMATICA LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06092496000157;AJBF ADMINISTRADORA DE BENS LTDA;CURITIBA;EDUCACIONAL;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06093228000150;PRHE DO BRASIL LTDA;CURITIBA;SERVICOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06093861000148;MUSSELI FERRAMENTARIA LTDA;QUATRO BARRAS;DISTRIBUICAO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06095135000164;MECMASTER MANUTENCAO MECANICA LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06096061000180;PRODOS - ENGENHARIA E CONSULTORIA LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06098803000107;LAGGUS EVENTOS LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06099562000110;NOVA VISTA RECUPERADORA DE MOTORES EIRELI;CURITIBA;VAREJO;;;DEMAIS;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);2;;;;
06100467000190;MERCADO PERSA MOVEIS E VESTUARIOS LTDA.;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06100891000134;TRANSKOBNER TRANSPORTES RODOVIARIO DE CARGAS LTDA;PALMEIRA;LOGISTICA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06101247000180;FERREIRA E BUENO FERREIRA ASSESSORIA LTDA;TIBAGI;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06101431000120;RIOSUL VEICULOS LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06102745000148;INCORPORADORA INSTANTANEA LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06103003000137;HARMATIUK SERVICOS ELETRICOS LTDA;PONTA GROSSA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06103393000145;ST BM MASTER AUTO MECANICA LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06104927000158;DISTRIBUIDORA MS DE MATERIAIS PARA ESCRITORIO LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06106092000175;MAGRICOLA - AGROSILVIPASTORIL GESTAO EMPRESARIAL LTDA.;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06106682000106;LOBRUN COMERCIO DE GENEROS ALIMENTICIOS LTDA;SAO JOSE DOS PINHAIS;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06106721000167;CERAMICA VICCARI LTDA;CLEVELANDIA;MANUFATURA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06107305000183;ADVANT TECNOLOGIA LTDA;CURITIBA;EDUCACIONAL;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06107655000140;RECOMAGRI MAQUINAS AGRICOLAS LTDA;CASTRO;LOGISTICA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06107704000144;LUMA COMERCIO DE VEICULOS LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06112290000141;CARLA REGINA MORO & CIA LTDA;UNIAO DA VITORIA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06112967000141;J. R. ALMEIDA COMERCIO DE GAS E AGUA MINERAL LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06113098000170;CAPANO & CIA LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06114865000165;MAITREYA MARKETING DE RELACIONAMENTO LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06115704000196;L. E. ROTH CONSULTORIA IMOBILIARIA LTDA.;PONTA GROSSA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06115723000112;CARNEIRO & OLIVEIRA ARTIGOS RELIGIOSOS LTDA;CASTRO;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06115948000179;CLAUDEMIR AUGUSTO CAETANO FILHO COMERCIO LTDA;GUARAPUAVA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06116229000172;FHM - ELETROMECANICA INDUSTRIAL LTDA;PARANAGUA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06117316000144;PORTO LIVRE LOCADORA E COMERCIO DE VEICULOS LTDA;PARANAGUA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06118576000134;ABC ORCAMENTOS LTDA;CURITIBA;DISTRIBUICAO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06118622000103;DENSON ADMINISTRACAO E PARTICIPACAO LTDA.;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06120367000125;CONVERGENCIA PARTICIPACOES S/A;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
06121658000138;MUVSTOK SOFTWARE E SISTEMAS LTDA.;CURITIBA;SERVICOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06122244000123;EFFETTII MOVEIS LTDA;CURITIBA;MANUFATURA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06122593000145;CWB PUBLICIDADE E COMERCIO VAREJISTA DE BRINDES LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06123452000147;CASA PRATIKA COMERCIO DE TAPETES LTDA;COLOMBO;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06124668000127;LAPFINDER COMERCIO DE SOFTWARE LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06125689000167;EDSON ROQUE DE OLIVEIRA & CIA LTDA;PALMAS;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06125824000174;RBN - FABRICACAO DE FERRAMENTAS LTDA;CURITIBA;MANUFATURA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06127814000178;OMS PARTICIPACOES S/A;CURITIBA;MANUFATURA;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
06128066000148;JERE INSTALACAO, REPARACAO E MANUTENCAO DE OUTRAS MAQUINAS E EQUIPAMENTOS DE USO GERAL LTDA;CAMPO LARGO;DISTRIBUICAO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06128410000107;V. C. CARPES APOIO ADMINISTRATIVO LTDA;PONTA GROSSA;SERVICOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06130489000100;DRAGSTEEL COMERCIO DE METAIS LTDA;SAO JOSE DOS PINHAIS;MANUFATURA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06130624000100;FRANCISCO LEAL SANT'ANNA & CIA LTDA;PITANGA;SAUDE;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06131381000124;PUBLIC OBJECT INFORMATICA LTDA;MANDIRITUBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06132634000184;KARRANKAS COMERCIO DE MOVEIS RUSTICOS LTDA;CAMPO LARGO;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06133316000138;ARTE DO BANHO LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06133940000135;CAAC SERVICOS DE COBRANCAS LTDA;SAO JOSE DOS PINHAIS;DISTRIBUICAO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06134222000183;QUARTZA INVESTIMENTOS E PARTICIPACOES LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06134638000100;KELI CRISTINA FERREIRA & CIA. LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06134690000158;ADMINISTRADORA MDL LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06136721000100;KAMIFRA EMPREENDIMENTOS IMOBILIARIOS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06136813000190;SEVEN MADEIRAS LTDA;CURITIBA;MANUFATURA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06137086000185;MARCOS A. P. B. SANTOS & CIA. LTDA;PARANAGUA;LOGISTICA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06137808000100;ORTOTAL ORTODONTIA LTDA;CURITIBA;SAUDE;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06137898000120;XV GESTAO DE COBRANCAS LTDA;SAO JOSE DOS PINHAIS;DISTRIBUICAO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06137971000164;NINHO DE LIVROS.COM CULTURA E COMERCIO LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06138134000150;JAHIR FORTES MARTINS CIA LTDA;CURITIBA;DISTRIBUICAO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06139385000159;CPL ADMINISTRACAO E PARTICIPACOES LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06139948000109;ESTACAO DAS FLORES - COMERCIO DE FLORES LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06140052000140;IDEAL COM. LTDA;PINHAIS;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06141367000101;RHR PARTICIPACAO S/A;CURITIBA;EDUCACIONAL;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
06143753000132;EXACTION ASSESSORIA EM COBRANCA LTDA;CURITIBA;DISTRIBUICAO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06145129000174;VRC ALIMENTACAO LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06145368000124;DREAMS GAMES COMERCIO DE GAMES E ACESSORIOS LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06147368000163;ADONAI AGENCIAMENTO DE CARGAS EXPRESSAS LTDA;SAO JOSE DOS PINHAIS;LOGISTICA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06150907000113;MAZES COMERCIO DE CONFECCOES LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06151383000185;ARAUCARIA EXPRESS LTDA;ARAUCARIA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06151588000160;PROTEGE SEGURANCA LTDA;COLOMBO;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06153680000160;ZAMPROGNA GAS LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06153990000184;R.A.M. INDUSTRIA E COMERCIO DE CONFECCOES EIRELI;CURITIBA;VAREJO;;;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);2;;;;
06154068000101;OVP EMPREENDIMENTOS IMOBILIARIOS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06154226000123;TRES PINHEIROS REFLORESTAMENTO LTDA;CURITIBA;AGROINDUSTRIA;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06155492000170;REDIRECTION ASSESSORIA EMPRESARIAL LTDA;CURITIBA;MANUFATURA;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06155747000103;ASSIS & GROXKO LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06155954000150;PLANSET EMPREENDIMENTOS IMOBILIARIOS LTDA;PONTA GROSSA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06159547000110;MK3 NET COMERCIO E SERVICOS EM INFORMATICA LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06159611000163;IV MANUTENCAO DE CORREIAS E TRANSPORTES LTDA;CURITIBA;MANUFATURA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06160244000118;MAESTRI & CIA LTDA;PONTA GROSSA;SAUDE;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06162117000158;GOMES & GRYCZYNSKI CONFECCOES LTDA;IRATI;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06162847000159;SLO TRANSPORTES RODOVIARIOS LTDA;CURITIBA;LOGISTICA;;;DEMAIS;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06164369000116;FATEL SERVICOS ADMINISTRATIVOS EIRELI;CURITIBA;SERVICOS;;;NÃO INFORMADO;EMPRESA INDIVIDUAL DE RESPONSABILIDADE LIMITADA (DE NATUREZA EMPRESÁRIA);2;;;;
06164729000180;CLAUDIMIR LUIZ GOULART & CIA LTDA;PIRAQUARA;LOGISTICA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06165249000133;COMERCIO DE VEICULOS LORENCET LTDA;PONTA GROSSA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06166986000150;ABS MULTIMIDIA SOM E IMAGEM LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06167075000148;ROTHA - ADMINISTRACOES E INCORPORACOES LTDA;PINHAIS;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06169913000112;CENTRO DE FORMACAO DE CONDUTORES CUNHA BORN LTDA;CURITIBA;EDUCACIONAL;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06170536000131;GAR7 - ADMINISTRADORA DE BENS IMOVEIS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06170613000153;S.A.C.J AGUILERA & CIA LTDA;PONTA GROSSA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06172721000165;MAINGUE CONSTRUCOES E INCORPORACOES LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06174162000122;CHEANG & MOLINARI LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06176789000112;EDUARDO KLOTZ & CIA LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06181205000105;KELLY.EMILY.COMERCIO DE ARTIGOS DE VESTUARIO LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06182271000191;MARTUC PARTICIPACOES S/A;COLOMBO;CONSTRUCAO E PROJETOS;;;DEMAIS;SOCIEDADE ANÔNIMA FECHADA;2;;;;
06183279000172;GRANDE EMPREENDIMENTOS LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06183614000132;D W SERVICOS ESPECIAIS LTDA;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06183832000177;INTERPLY COMÉRCIO DE MADEIRAS LTDA.;SENGES;MANUFATURA;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06184602000122;OLI RUAO INFORMATICA LTDA;MANDIRITUBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06185874000147;INFOSECTOR SOLUTIONS LTDA.;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06186868000104;MERIZUL COMERCIO DE ALIMENTOS LTDA;CURITIBA;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06187483000161;DK CONSTRUCOES LTDA;CURITIBA;CONSTRUCAO E PROJETOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06188328000160;PROLOG JORNALISMO E PROCESSOS PRODUTIVOS E LOGISTICOS LTDA.;CURITIBA;SERVICOS;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06188652000188;JOVANE CARLOS DE MEDEIROS & CIA LTDA;CAMPO DO TENENTE;VAREJO;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
06189604000104;CLINICA DR ELISEU PORTUGAL LTDA;CURITIBA;SAUDE;;;NÃO INFORMADO;SOCIEDADE EMPRESÁRIA LIMITADA;2;;;;
