"chat_id","company_name",cnpj,"Faixa Funcionários Grupo","Fone Ranking 1","Fone Ranking 2","Fone Ranking 3","Fone Ranking 4","Func Grupo Ordem","municipio_ajustado","Penetração Geral Municipio","razao_social",Segmento,"Tipo Cliente","date_sent",status
"(empty)","TOTVS Curitiba",00175275000166,"50 a 99","4.130243981E9","4.130244187E9","4.130390238E9","4.133222278E9",5,"PINHAIS, PR","40%","STRATEGOS ENGENHARIA INFORMATICA E CONSULTORIA LTDA",SERVICOS,Prospect,"(empty)",PENDING
"1.785076061E9","TOTVS Curitiba",76543891000194,"250 a 499","4.130156261E9","4.13027656E9","4.132562648E9","4.13256265E9",3,"CURITIBA, PR","19%","SANCCOL LTDA",SERVICOS,Prospect,"2021-05-21 16:30:17.052534",SENT
"(empty)","TOTVS Curitiba",00139240000171,"20 a 49","4.236243595E9","4.236247851E9","4.136243595E9","4.336243595E9",6,"GUARAPUAVA, PR","10%","DOUGLAS LUIS LIMBERGER EIRELI",MANUFATURA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",00406831000168,"20 a 49","4.23625829E9","(empty)","(empty)","(empty)",6,"GUARAPUAVA, PR","10%","FUNDACAO AGRARIA DE PESQUISA AGROPECUARIA - FAPA",SERVICOS,Prospect,"(empty)",PENDING
"(empty)","TOTVS Curitiba",08333401000175,"20 a 49","4.136572843E9","4.131382069E9","4.131382075E9","4.131382086E9",6,"ALMIRANTE TAMANDARE, PR","11%","MUDAS E AGRO COMERCIAL KOTOVSKI LTDA",AGROINDUSTRIA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",10298067000108,"20 a 49","4.132094948E9","4.132570881E9","(empty)","(empty)",6,"CURITIBA, PR","19%","VIACAMPOS INCORPORACOES E CONSTRUCOES LTDA.","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"1.785076061E9","TOTVS Curitiba",77539393000130,"250 a 499","4.1331404E9","4.132621655E9","(empty)","(empty)",3,"CURITIBA, PR","19%","SENFF PARATI INCORPORACOES E EMPREENDIMENTOS IMOBILIARIOS LTDA",SERVICOS,Prospect,"2021-05-24 16:30:14.478601",SENT
"(empty)","TOTVS Curitiba",81748055000186,"250 a 499","4.13079416E9","4.130798501E9","4.13079367E9","4.13026846E9",3,"CURITIBA, PR","19%","CAPITOLA COMERCIO DE ALIMENTOS LTDA.",SERVICOS,Prospect,"(empty)",PENDING
"(empty)","TOTVS Curitiba",18622382000150,"250 a 499","(empty)","(empty)","(empty)","(empty)",3,"PARANAGUA, PR","21%","SOLUTIONS PARTICIPACOES EIRELI","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",00683096000130,"20 a 49","4.13377404E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","CARGALEVE TRANSPORTES LTDA",LOGISTICA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",08885114000178,"250 a 499","(empty)","(empty)","(empty)","(empty)",3,"CAMPO LARGO, PR","28%","ENGE SERVICE GESTÃO DE MÃO DE OBRA EIRELI",SERVICOS,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",10911324000135,"20 a 49","4.133545948E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","MODERN HOUSE - CONSTRUCAO E EMPREENDIMENTOS IMOBILIARIOS LTDA.","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",79764643000161,"250 a 499","4.132741039E9","4.136419046E9","4.136419032E9","4.136419E9",3,"ARAUCARIA, PR","38%","VIACAO TINDIQUERA LTDA",SERVICOS,Prospect,"(empty)",PENDING
"(empty)","TOTVS Curitiba",09201726000167,"250 a 499","4.199267102E10","4.1991264591E10","4.198535616E10","4.736436959E9",3,"PINHAIS, PR","40%","SERVTRON PRESTACAO DE SERVICOS E COMERCIO EIRELI",SERVICOS,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",00108780000198,"20 a 49","4.130785545E9","4.130405902E9","4.130452741E9","4.130260214E9",6,"CURITIBA, PR","19%","A.S. SISTEMAS DE INFORMATICA LTDA",SERVICOS,Prospect,"(empty)",PENDING
"(empty)","TOTVS Curitiba",04382748000157,"250 a 499","4.130264484E9","4.136724815E9","(empty)","(empty)",3,"QUATRO BARRAS, PR","63%","IMEDIATTA TRABALHO TEMPORARIO LTDA",SERVICOS,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",00254786000173,"20 a 49","4.132858633E9","4.435421865E9","4.532858633E9","(empty)",6,"CURITIBA, PR","19%","M.F.S.  ADMINISTRACAO DE BENS PROPRIOS LTDA",SERVICOS,Prospect,"(empty)",PENDING
"1.565498301E9","TOTVS Curitiba",10399936000190,"100 a 249","4.335353584E9","4.335351022E9","(empty)","(empty)",4,"JAGUARIAIVA, PR","0%","HOLLOSSERVICE MONTAGENS ELETRICAS LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-06-14 11:30:20.765131",SENT
"(empty)","TOTVS Curitiba",00422787000180,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","O.M. SERVICE - LIMPEZA E CONSERVACAO LTDA",SERVICOS,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",11640487000193,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","CASAPLIN INCORPORACAO DE EMPREENDIMENTOS IMOBILIARIOS EIRELI","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",00479217000126,"20 a 49","1.126093327E9","4.1330627E9","4.133062703E9","(empty)",6,"CURITIBA, PR","19%","AZZATUR-ADVANCE VIAGENS E TURISMO LTDA",SERVICOS,Prospect,"(empty)",WAITING
"1.565498301E9","TOTVS Curitiba",14856459000104,"100 a 249","4.335691161E9","(empty)","(empty)","(empty)",4,"PINHALAO, PR","0%","V. BENETTI PARTICIPACOES EIRELI",SERVICOS,Prospect,"2021-06-14 16:30:34.983209",SENT
"(empty)","TOTVS Curitiba",34756826000105,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"PALMITAL, PR","0%","ASSOCIACAO ASSENTAMENTO BARRA GRANDE DE PALMITAL PR.",SERVICOS,Prospect,"(empty)",PENDING
"1.785076061E9","TOTVS Curitiba",34828834000101,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"MALLET, PR","0%","ASSOCIACAO DESPORTIVA TIRO CERTO - CLUBE DE TIRO",SERVICOS,Prospect,"2021-04-26 00:00:00",SENT
"1.565498301E9","TOTVS Curitiba",81357774000176,"100 a 249","4.235325991E9","4.235325098E9","(empty)","(empty)",4,"SAO MATEUS DO SUL, PR","0%","KUCZERA, KUCZERA & CIA. LTDA.",SERVICOS,Prospect,"2021-06-14 11:35:54.887233",SENT
"(empty)","TOTVS Curitiba",12106900000105,"20 a 49","4.134082838E9","4.135242777E9","(empty)","(empty)",6,"CURITIBA, PR","19%","TRUE EMPREENDIMENTOS IMOBILIARIOS LTDA","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"1.565498301E9","TOTVS Curitiba",14503496000120,"100 a 249","4.632625945E9","(empty)","(empty)","(empty)",4,"PALMAS, PR","5%","ASSOCIACAO SENHOR BOM JESUS DA COLUNA",EDUCACIONAL,Prospect,"2021-06-29 11:30:06.052640",SENT
"(empty)","TOTVS Curitiba",12139246000128,"20 a 49","6.240145566E9","4.132416604E9","4.1324166E9","(empty)",6,"CURITIBA, PR","19%","ENGELINK LTDA.","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",12166439000178,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","EMPREITEIRA DE MAO DE OBRAS MONTE CASTELO EIRELI","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"1.213884273E9","TOTVS Curitiba",00149821000194,"250 a 499","4.632632501E9","4.632622684E9","4.632622505E9","4.632626448E9",3,"PALMAS, PR","5%","ITAMARATI INDUSTRIA DE COMPENSADOS LTDA",AGROINDUSTRIA,Prospect,"2021-04-19 00:00:00",SENT
"1.565498301E9","TOTVS Curitiba",76553007000100,"100 a 249","4.132643111E9","4.132643034E9","4.133253507E9","4.132084807E9",4,"ALMIRANTE TAMANDARE, PR","11%","ORPEC ENGENHARIA INDUSTRIA E COMERCIO S/A",SERVICOS,Prospect,"2021-06-14 11:30:25.435789",SENT
"1.213884273E9","TOTVS Curitiba",02235994000150,"250 a 499","4.1364139E9","1.93809667E9","1.938096657E9","1.938096624E9",3,"ARAUCARIA, PR","38%","ARCELORMITTAL GONVARRI BRASIL PRODUTOS SIDERURGICOS S/A",MANUFATURA,Prospect,"2021-04-19 00:00:00",SENT
"1.213884273E9","TOTVS Curitiba",06001076000118,"250 a 499","4.131567272E9","4.135037838E9","4.131567293E9","4.131567292E9",3,"CURITIBA, PR","19%","PEC LUB COMERCIAL IMPORTADORA - EIRELI",DISTRIBUICAO,Prospect,"2021-05-10 11:00:38.951666",SENT
"(empty)","TOTVS Curitiba",13257500000155,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","N.MASSARO CONSTRUCAO E INCORPORACAO LTDA","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"1.213884273E9","TOTVS Curitiba",00869496000134,"100 a 249","4.2988226923E10","4.2988221617E10","4.2988427921E10","4.2988446468E10",4,"PONTA GROSSA, PR","14%","METALURGICA BALENA LTDA",MANUFATURA,Prospect,"2021-05-10 11:00:44.736272",SENT
"(empty)","TOTVS Curitiba",04013911000104,"100 a 249","4.230252817E9","4.232193557E9","4.232233941E9","4.23219355E9",4,"PONTA GROSSA, PR","14%","PONTA GROSSA ADMINISTRADORA DE SHOPPING CENTERS LTDA",SERVICOS,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",78599651000137,"100 a 249","4.232249017E9","4.232223633E9","4.230286538E9","4.230275414E9",4,"PONTA GROSSA, PR","14%","ASSOCIACAO ARTESANAL DO EXCEPCIONAL DE PONTA GROSSA",SERVICOS,Prospect,"(empty)",PENDING
"1.213884273E9","TOTVS Curitiba",05086959000105,"50 a 99","5.434627827E9","5.134627827E9","4.136222899E9","4.136226635E9",5,"LAPA, PR","9%","CEREALISTA RIO SUL LTDA",DISTRIBUICAO,Prospect,"2021-05-24 11:00:50.262364",SENT
"1.213884273E9","TOTVS Curitiba",76909530000119,"50 a 99","(empty)","(empty)","(empty)","(empty)",5,"GUARAPUAVA, PR","10%","REFLORESTADORA SAO MANOEL LTDA",AGROINDUSTRIA,Prospect,"2021-05-24 11:00:53.059979",SENT
"(empty)","TOTVS Curitiba",17078120000104,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"FAZENDA RIO GRANDE, PR","18%","PRIMECON - PARTICIPACOES & INVESTIMENTOS - EIRELI","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"1.213884273E9","TOTVS Curitiba",04810290000190,"50 a 99","1.639199995E9","1.639199996E9","1.639199997E9","1.639199998E9",5,"CURITIBA, PR","19%","PIERP COMERCIALIZADORA DE ENERGIA S/A",DISTRIBUICAO,Prospect,"2021-06-07 11:00:55.322186",SENT
"1.213884273E9","TOTVS Curitiba",04831090000385,"50 a 99","(empty)","(empty)","(empty)","(empty)",5,"CURITIBA, PR","19%","LEADER TECH COMERCIO E INDUSTRIA LTDA",DISTRIBUICAO,Prospect,"2021-06-07 11:01:00.184645",SENT
"1.213884273E9","TOTVS Curitiba",06145976000139,"50 a 99","4.833692244E9","4.132387944E9","(empty)","(empty)",5,"CURITIBA, PR","19%","BIOMETRIX DIAGNOSTICA LTDA",DISTRIBUICAO,Prospect,"2021-06-14 11:34:31.395836",SENT
"1.565498301E9","TOTVS Curitiba",03880511000133,"100 a 249","4.132068958E9","4.136756314E9","(empty)","(empty)",4,"CURITIBA, PR","19%","URBANISTICA AMBIENCIA - EIRELI","CONSTRUCAO E PROJETOS",Prospect,"2021-06-15 11:30:24.356386",SENT
"(empty)","TOTVS Curitiba",06224446000186,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"SAO JOAO DO TRIUNFO, PR","0%","EDINEI GADONSKI FILIPAK",DISTRIBUICAO,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",07807937000112,"100 a 249","4.132059779E9","4.1339644E9","(empty)","(empty)",4,"CURITIBA, PR","19%","PEREIRA & DECOL EMPREENDIMENTOS IMOBILIARIOS LTDA","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"1.213884273E9","TOTVS Curitiba",74058710000109,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"PALMAS, PR","5%","PALMASPLAC AGROPASTORIL LTDA",AGROINDUSTRIA,Prospect,"2021-06-21 11:00:30.687182",SENT
"(empty)","TOTVS Curitiba",00832954000160,"20 a 49","4.234223657E9","4.234225013E9","4.234226672E9","4.23422181E9",6,"IRATI, PR","6%","ANTONIO MARCOS MARTINS",MANUFATURA,Prospect,"(empty)",WAITING
"1.565498301E9","TOTVS Curitiba",12658801000128,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","SOLEIL CURITIBANO INCORPORACAO SPE LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-06-18 11:30:42.955478",SENT
"(empty)","TOTVS Curitiba",00777408000174,"20 a 49","4.136631844E9","4.136635775E9","4.136212356E9","(empty)",6,"COLOMBO, PR","14%","ALUMICORTE IND E COM DE ESQUADRIAS DE ALUMINIO LTDA",MANUFATURA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",01125021000104,"20 a 49","4.130591281E9","4.136637225E9","4.133267477E9","(empty)",6,"COLOMBO, PR","14%","PRIME INDUSTRIA E COMERCIO DE COMPONENTES ELETROELETRONICOS EIRELI",MANUFATURA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",13969006000113,"100 a 249","4.130720977E9","4.13014815E9","(empty)","(empty)",4,"CURITIBA, PR","19%","GBF CONSTRUTORA E EMPREITEIRA DE OBRAS LTDA","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",76523513000149,"20 a 49","4.130425654E9","4.132223989E9","4.132223885E9","(empty)",6,"CURITIBA, PR","19%","VIANA GERMANO & CIA LTDA",AGROINDUSTRIA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",79092326000146,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","TIMBERLAND MANAGEMENT DO BRASIL LTDA","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"1.565498301E9","TOTVS Curitiba",81054900000113,"100 a 249","4.130180968E9","4.130158926E9","4.132407707E9","4.1324077E9",4,"CURITIBA, PR","19%","CONSILUX CONSULTORIA E CONSTRUCOES ELETRICAS LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-06-23 11:30:24.772870",SENT
"(empty)","TOTVS Curitiba",07016910000101,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","CENTRO DE EDUCACAO INFANTIL NOVA CURITIBA LTDA",EDUCACIONAL,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",01194012000167,"20 a 49","4.132878567E9","4.132875257E9","4.132867672E9","4.132873921E9",6,"CURITIBA, PR","19%","TERRA CIVIL COM DE EQUIP.PECAS E SERVICOS LTDA",VAREJO,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",01308145000117,"20 a 49","4.130296629E9","4.133242622E9","4.133221449E9","4.13224242E9",6,"CURITIBA, PR","19%","BOTICA DE SAUDE ZE KOLIBRY - EIRELI",VAREJO,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",01362162000132,"20 a 49","4.133080609E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","ELETRO MOTORES TRINOSKI LTDA",VAREJO,Prospect,"(empty)",WAITING
"1.785076061E9","TOTVS Curitiba",77372183000109,"100 a 249","4.132486743E9","4.13247704E9","4.130750942E9","4.130837722E9",4,"CURITIBA, PR","19%","OBRAS SOCIAIS E EDUC DA IGREJA DE DEUS NO BRASIL",EDUCACIONAL,Prospect,"2021-05-03 00:00:00",SENT
"1.785076061E9","TOTVS Curitiba",81908386000136,"100 a 249","4.130135724E9","4.130183122E9","4.130290529E9","4.130291063E9",4,"CURITIBA, PR","19%","INSTITUTO DE ENSINO SUPERIOR ANCHIETA",EDUCACIONAL,Prospect,"2021-05-03 00:00:00",SENT
"(empty)","TOTVS Curitiba",04805748000112,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CAMPO LARGO, PR","28%","ELISANGE GONCALVES DE OLIVEIRA",DISTRIBUICAO,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",20465227000110,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","BENAPAR ABTA GEOTECNIA E OBRAS DE INFRAESTRUTURA EIRELI","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"1.785076061E9","TOTVS Curitiba",03295274000143,"100 a 249","4.132238646E9","5.332258313E9","4.130128208E9","4.1210683E9",4,"CURITIBA, PR","19%","IESDE BRASIL S/A",SERVICOS,Prospect,"2021-05-04 00:00:00",SENT
"1.565498301E9","TOTVS Curitiba",03554611000170,"100 a 249","4.1992072854E10","4.1992079583E10","4.1992079584E10","4.1992432966E10",4,"CURITIBA, PR","19%","HOTEL CURITIBA CAPITAL S/A",SERVICOS,Prospect,"2021-06-15 11:30:19.505524",SENT
"(empty)","TOTVS Curitiba",22120145000169,"20 a 49","4.630570947E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","EMPREITEIRA DE OBRAS NEGOACO LTDA","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"1.608770084E9","TOTVS Curitiba",78578614000142,"250 a 499","4.133414729E9","4.133414883E9","4.133414784E9","4.133414769E9",3,"CURITIBA, PR","19%","BIGFER PARANA INDUSTRIA E COMERCIO LTDA",MANUFATURA,Prospect,"2021-04-16 00:00:00",SENT
"(empty)","TOTVS Curitiba",22495120000140,"20 a 49","4.132623597E9","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","MAXO ELETRICA E AUTOMACAO LTDA","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"1.565498301E9","TOTVS Curitiba",04557530000196,"100 a 249","4.131482931E9","4.131482946E9","4.131482945E9","4.13148294E9",4,"CURITIBA, PR","19%","BATEL GRILL FRANGO CARNES E MASSAS LTDA",SERVICOS,Prospect,"2021-06-15 16:30:10.574885",SENT
"1.785076061E9","TOTVS Curitiba",23565459000138,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","FIDARE INCORPORADORA E CONSTRUTORA LTDA","CONSTRUCAO E PROJETOS",Prospect,"2021-04-23 00:00:00",SENT
"1.608770084E9","TOTVS Curitiba",02614911000134,"250 a 499","(empty)","(empty)","(empty)","(empty)",3,"CURITIBA, PR","19%","FERTIPAR SUDESTE ADUBOS E CORRETIVOS AGRICOLAS LTDA",MANUFATURA,Prospect,"2021-04-26 00:00:00",SENT
"(empty)","TOTVS Curitiba",05021535000162,"100 a 249","4.138152757E9","4.138152773E9","4.138152782E9","4.138152788E9",4,"CURITIBA, PR","19%","IC - SEGURANCA PRIVADA DO PARANA LTDA.",SERVICOS,Prospect,"(empty)",PENDING
"1.565498301E9","TOTVS Curitiba",05047690000158,"100 a 249","5.130196543E9","5.130196626E9","5.130196656E9","5.130217E9",4,"CURITIBA, PR","19%","PORTO SHOP S/A",SERVICOS,Prospect,"2021-06-15 16:30:05.850499",SENT
"1.608770084E9","TOTVS Curitiba",02119258000137,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","FERTIPAR FERTILIZANTES DO NORDESTE LTDA",MANUFATURA,Prospect,"2021-05-10 11:00:23.624720",SENT
"1.608770084E9","TOTVS Curitiba",02937632000101,"100 a 249","6.6354577E9","6.6350012E9","4.134220243E9","4.134223516E9",4,"PARANAGUA, PR","21%","SIPAL INDUSTRIA E COMERCIO LTDA",MANUFATURA,Prospect,"2021-05-17 11:00:21.615800",SENT
"(empty)","TOTVS Curitiba",07100383000119,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","EXPANDIA INVESTIMENTOS EIRELI",SERVICOS,Prospect,"(empty)",PENDING
"1.565498301E9","TOTVS Curitiba",07216687000146,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","INFINITY EMPREENDIMENTOS E PARTICIPACOES",SERVICOS,Prospect,"2021-06-17 11:30:43.561333",SENT
"(empty)","TOTVS Curitiba",24332877000148,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","CONSTRUTORA E INCORPORADORA VDL LTDA","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",24472703000180,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","TECNOCONS - EMPREITEIRA DE OBRAS EIRELI","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"1.565498301E9","TOTVS Curitiba",08628001000197,"100 a 249","6.730251819E9","6.730292319E9","6.730421919E9","(empty)",4,"CURITIBA, PR","19%","LN PANAMERICANA FLORESTAL ADMINISTRACAO E PARTICIPACOES S/A",SERVICOS,Prospect,"2021-06-16 16:30:33.668298",SENT
"(empty)","TOTVS Curitiba",24638365000104,"20 a 49","4.130274003E9","4.134233553E9","(empty)","(empty)",6,"CURITIBA, PR","19%","REFF ENGENHARIA LTDA","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"1.565498301E9","TOTVS Curitiba",10366372000190,"100 a 249","4.132331422E9","4.12104632E9","4.121046301E9","(empty)",4,"CURITIBA, PR","19%","BKP ASSESSORIA EM RECURSOS HUMANOS LTDA",SERVICOS,Prospect,"2021-06-16 16:30:38.417373",SENT
"1.608770084E9","TOTVS Curitiba",03973903000147,"50 a 99","4.133522377E9","4.13352215E9","4.136758998E9","4.136756372E9",5,"COLOMBO, PR","14%","ALLBRANDS INDUSTRIA DE ALIMENTOS S/A",MANUFATURA,Prospect,"2021-06-14 11:34:11.557282",SENT
"(empty)","TOTVS Curitiba",10800135000195,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","ATIVA SERVICOS LTDA",SERVICOS,Prospect,"(empty)",WAITING
"1.608770084E9","TOTVS Curitiba",01970368000145,"50 a 99","4.130577148E9","4.130299264E9","4.132843073E9","4.133634833E9",5,"CURITIBA, PR","19%","DIGI - TRON - INSTRUMENTOS DE PESAGEM LTDA",MANUFATURA,Prospect,"2021-06-21 11:01:09.761447",SENT
"1.608770084E9","TOTVS Curitiba",01825776000103,"50 a 99","4.232541354E9","4.232541531E9","4.232541513E9","4.130574029E9",5,"PALMEIRA, PR","25%","LATICINIOS QUALITAT INDUSTRIA E COMERCIO LTDA",MANUFATURA,Prospect,"2021-06-21 11:01:14.362379",SENT
"(empty)","TOTVS Curitiba",15453447000193,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","CENTRO E INSTITUTO INTERNACIONAL  DE APRIMORAMENTO E PESQUISAS CIENTIFICAS",SERVICOS,Prospect,"(empty)",PENDING
"(empty)","TOTVS Curitiba",17458395000173,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","GRAB'S COMERCIO DE ALIMENTOS LTDA",SERVICOS,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",22844851000153,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","NELORE PARTICIPACOES EIRELI",SERVICOS,Prospect,"(empty)",PENDING
"(empty)","TOTVS Curitiba",23211233000139,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","F.B.P. INVESTIMENTOS EIRELI",SERVICOS,Prospect,"(empty)",PENDING
"(empty)","TOTVS Curitiba",02961062000195,"20 a 49","4.236421766E9","4.236421176E9","4.532220828E9","(empty)",6,"TURVO, PR","0%","ERVA MATE CASCAVEL LTDA",MANUFATURA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",25174365000163,"100 a 249","4.130519191E9","4.130519181E9","4.130519178E9","4.130519175E9",4,"CURITIBA, PR","19%","SAE DIGITAL S.A.",SERVICOS,Prospect,"(empty)",PENDING
"(empty)","TOTVS Curitiba",03625211000108,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"ANTONIO OLINTO, PR","0%","INDUSPLAC INDUSTRIA E COMERCIO LTDA",MANUFATURA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",72042922000172,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","NURMBERG EMPREENDIMENTOS IMOBILIARIOS EIRELI","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",31231206000156,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","JCP ASSESSORIA EM RECURSOS HUMANOS EIRELI",SERVICOS,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",03124841000107,"20 a 49","4.236242864E9","4.236292603E9","(empty)","(empty)",6,"GUARAPUAVA, PR","10%","LAMINADOS MARDON LTDA",MANUFATURA,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",34694911000188,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","RICTEC PARTICIPACOES SOCIETARIAS EIRELI",SERVICOS,Prospect,"(empty)",PENDING
"1.565498301E9","TOTVS Curitiba",34696156000170,"100 a 249","(empty)","(empty)","(empty)","(empty)",4,"CURITIBA, PR","19%","IVC 7 EMPREENDIMENTO IMOBILIARIO LTDA - SCP BARIGUI BUSINESS CENTER",SERVICOS,Prospect,"2021-06-22 16:30:24.658908",SENT
"(empty)","TOTVS Curitiba",76499169000108,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CURITIBA, PR","19%","HABITACAO CONSTRUCOES E EMPREENDIMENTOS LTDA","CONSTRUCAO E PROJETOS",Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",61377073000191,"100 a 249","1.143044409E9","4.131529408E9","4.131529324E9","4.1315293E9",4,"CURITIBA, PR","19%","MIRUM DIGITAL DO BRASIL LTDA",SERVICOS,Prospect,"(empty)",PENDING
"(empty)","TOTVS Curitiba",72201379000109,"100 a 249","4.130235961E9","4.134082015E9","4.134082051E9","4.134082071E9",4,"CURITIBA, PR","19%","APOLLO SERVICOS TERCEIRIZADOS E MAO DE OBRA ESPECIALIZADA - EIRELI",SERVICOS,Prospect,"(empty)",WAITING
"(empty)","TOTVS Curitiba",02832906000106,"20 a 49","(empty)","(empty)","(empty)","(empty)",6,"CAMPINA GRANDE DO SUL, PR","18%","STONE COMERCIO-PAVIMENTACAO E INDUSTRIA LTDA",MANUFATURA,Prospect,"(empty)",SENT
"1.565498301E9","TOTVS Curitiba",76594175000136,"100 a 249","4.132598E9","4.333483366E9","4.13259804E9","4.132598036E9",4,"CURITIBA, PR","19%","ASSOCIACAO BANESTADO",SERVICOS,Prospect,"2021-06-22 11:30:20.134795",SENT
